,age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,sex_Female,sex_Male,race,unrelated_column
1958,22,0,22,2,True,True,False,True,True,0
1959,22,0,3,3,True,False,False,True,False,1
1960,34,1,7,-1,True,False,False,True,True,1
1961,72,1,0,1,True,False,False,True,False,0
1962,40,1,2,4,False,True,False,True,True,0
1963,25,0,0,-2,False,True,False,True,True,0
1964,37,0,1,-1,False,True,True,False,False,1
1965,37,0,2,0,False,True,False,True,False,1
1966,44,1,2,1,True,False,False,True,True,1
1967,33,0,1,2,True,False,False,True,False,1
1968,18,0,3,0,True,False,False,True,True,1
1969,40,0,2,46,True,False,False,True,True,1
1970,23,0,3,-2,False,False,False,True,False,0
1971,26,0,2,2,False,True,True,False,False,1
1972,29,0,3,72,False,True,False,True,False,1
1973,78,0,6,2,True,True,False,True,False,0
1974,21,1,4,-1,True,False,True,True,True,1
1975,32,1,4,0,True,False,False,True,True,0
1976,60,1,1,1,True,False,False,True,True,0
1977,31,1,19,3,True,False,False,True,True,0
1978,46,1,1,2,True,False,True,True,False,0
1979,35,0,3,3,True,False,False,True,False,1
1980,54,0,0,1,False,True,False,True,False,1
1981,23,1,16,2,True,False,False,True,True,1
1982,46,0,0,0,False,True,True,False,False,0
1983,29,0,15,-2,False,True,True,True,False,1
1984,35,0,0,2,False,True,True,False,False,1
1985,32,0,0,-2,False,True,False,True,False,0
1986,28,1,1,105,True,False,False,True,True,0
1987,70,0,2,1,False,True,True,False,True,0
1988,21,0,12,2,False,False,False,True,False,1
1989,25,0,0,9,True,False,False,False,False,1
1990,34,0,0,2,False,True,True,True,False,1
1991,22,1,4,13,True,False,False,True,True,0
1992,19,0,7,-2,False,True,True,True,False,1
1993,38,0,2,3,False,True,False,True,False,1
1994,29,1,7,-2,True,False,False,True,True,1
1995,28,1,0,3,False,False,True,False,False,1
1996,41,0,0,0,False,True,False,True,False,0
1997,31,0,0,94,False,False,True,False,False,0
1998,40,1,0,53,False,False,True,False,True,0
1999,19,1,1,-5,True,False,False,True,True,0
2000,30,1,0,-1,True,False,False,True,False,0
2001,26,0,0,2,False,True,False,True,False,0
2002,39,1,20,15,True,False,False,True,True,1
2003,33,1,1,-1,True,False,False,True,True,1
2004,70,1,8,2,True,True,True,True,False,0
2005,49,0,2,0,True,True,False,True,False,1
2006,41,0,0,0,False,True,False,False,False,1
2007,25,1,2,31,True,False,False,True,True,1
2008,26,0,0,2,False,True,False,True,False,1
2009,23,0,5,0,False,True,True,False,False,1
2010,29,1,2,15,True,False,False,True,True,0
2011,29,1,1,3,True,False,False,True,True,1
2012,87,0,0,4,False,True,False,True,False,1
2013,34,0,1,2,False,True,True,False,False,1
2014,19,1,15,-2,True,False,False,True,False,1
2015,26,0,2,1,True,False,False,True,False,0
2016,30,1,2,3,True,False,False,True,True,1
2017,36,0,23,1,False,False,False,True,False,1
2018,41,1,9,3,True,False,False,True,True,0
2019,43,0,2,0,True,True,False,True,False,1
2020,25,0,0,0,True,False,True,False,False,0
2021,20,0,6,-1,False,True,False,True,False,0
2022,48,0,0,0,True,False,True,False,True,1
2023,25,0,0,0,True,False,False,True,True,1
2024,43,1,1,4,True,False,False,True,False,1
2025,26,1,3,0,True,False,False,True,False,0
2026,41,0,16,0,True,False,False,False,False,0
2027,18,1,3,22,True,False,False,True,True,0
2028,25,1,8,2,False,True,False,True,False,1
2029,19,0,4,-1,False,False,False,True,False,0
2030,24,0,0,1,False,False,False,True,True,0
2031,25,0,5,24,True,False,False,True,False,0
2032,24,0,1,0,False,False,False,True,False,0
2033,23,0,0,0,True,True,False,True,False,0
2034,61,0,19,2,False,True,True,True,True,1
2035,30,1,1,-1,True,False,False,True,False,0
2036,19,1,6,34,True,False,False,True,True,0
2037,22,1,3,-1,True,False,False,True,True,1
2038,34,0,2,-1,False,True,False,True,False,1
2039,31,1,2,2,True,False,False,True,False,1
2040,31,0,0,4,False,True,True,False,False,0
2041,46,1,1,48,True,True,True,True,False,1
2042,31,0,0,3,True,False,True,True,True,1
2043,32,0,4,-1,True,False,False,True,False,1
2044,49,1,4,3,True,False,False,True,True,1
2045,22,0,6,1,True,True,False,True,False,1
2046,21,1,0,1,True,False,False,True,False,0
2047,20,0,0,-1,True,True,False,True,True,1
2048,34,0,9,1,False,True,True,True,False,1
2049,44,0,1,3,False,True,False,True,False,1
2050,33,0,1,0,True,False,False,True,False,1
2051,21,1,3,0,True,False,False,True,True,1
2052,22,1,2,0,True,False,False,True,True,0
2053,48,0,0,3,True,True,True,False,False,0
2054,56,0,0,1,False,True,False,True,False,0
2055,35,0,0,0,True,True,False,True,False,1
2056,28,0,2,0,False,True,False,True,False,1
2057,38,0,0,-1,True,False,False,True,True,0
2058,63,0,2,3,True,False,False,True,False,0
2059,32,0,1,3,True,False,False,True,True,0
2060,33,1,1,-2,True,False,False,True,False,0
2061,36,0,5,4,False,True,True,True,False,1
2062,47,1,1,0,True,True,False,True,False,0
2063,29,0,0,2,False,True,False,False,False,1
2064,33,0,0,4,False,True,False,True,True,0
2065,51,0,2,0,True,True,True,False,True,1
2066,25,1,2,-1,True,False,False,True,True,1
2067,23,1,3,30,True,False,False,True,True,1
2068,29,1,12,-1,True,False,False,True,False,0
2069,36,1,2,87,True,False,False,True,False,1
2070,38,0,7,2,False,False,False,True,False,0
2071,40,0,0,55,False,False,True,True,False,0
2072,68,0,3,2,False,False,False,True,False,0
2073,31,1,11,58,True,False,False,True,False,0
2074,19,1,2,0,True,False,False,True,True,0
2075,50,0,0,72,True,False,False,True,True,0
2076,32,0,0,3,False,True,True,False,False,0
2077,45,1,0,17,True,False,False,True,False,1
2078,27,1,0,1,False,True,True,False,False,1
2079,28,1,0,0,True,False,False,True,False,0
2080,22,0,1,0,True,True,False,True,False,0
2081,44,0,1,-1,False,True,True,False,False,1
2082,25,1,0,-1,False,True,False,True,True,0
2083,38,0,0,2,False,True,False,True,False,0
2084,35,0,1,5,True,False,False,True,True,0
2085,34,0,0,-1,False,True,False,True,True,1
2086,32,1,15,3,True,False,False,True,True,0
2087,59,0,0,3,False,True,True,False,False,0
2088,36,0,3,1,False,True,False,False,False,1
2089,25,1,3,1,True,False,False,True,True,1
2090,42,0,1,-1,False,False,True,False,True,0
2091,31,0,15,2,False,False,False,True,True,1
2092,35,0,0,2,False,True,False,True,False,0
2093,21,1,4,41,True,False,False,True,False,0
2094,47,1,7,90,True,False,False,True,True,1
2095,29,1,3,-2,True,False,False,True,True,1
2096,66,0,2,2,True,False,True,True,False,1
2097,31,0,1,2,False,False,True,True,True,0
2098,29,1,2,40,True,False,False,True,False,1
2099,26,0,5,0,True,False,False,True,True,0
2100,28,1,1,-2,True,False,False,True,False,0
2101,30,0,5,1,False,True,True,False,False,1
2102,24,0,0,-1,True,False,False,True,False,1
2103,32,0,0,45,False,False,False,True,False,1
2104,21,1,1,0,True,False,False,True,True,1
2105,33,0,0,4,False,True,False,True,True,1
2106,20,1,2,1,True,True,False,True,True,0
2107,37,0,0,4,False,True,False,True,False,1
2108,35,0,0,2,False,True,False,True,False,0
2109,46,1,4,0,True,False,False,True,True,1
2110,27,0,0,2,False,True,True,False,False,1
2111,29,1,6,0,True,False,False,True,True,1
2112,26,0,0,2,False,True,False,True,False,0
2113,43,0,2,10,False,True,False,True,False,1
2114,24,0,1,3,True,False,False,False,True,0
2115,30,0,5,3,False,False,False,True,True,0
2116,23,0,0,2,False,True,True,False,False,1
2117,33,1,6,36,True,False,False,True,False,1
2118,25,0,0,2,False,True,True,False,False,0
2119,23,1,0,1,True,False,False,True,False,0
2120,42,0,16,3,False,False,True,False,False,1
2121,20,1,0,2,True,False,False,True,False,1
2122,31,0,0,1,False,True,True,False,False,0
2123,72,1,6,2,True,False,False,True,True,0
2124,28,1,2,1,True,False,False,True,True,1
2125,29,0,0,-1,False,True,True,True,False,1
2126,49,0,0,2,False,False,False,True,False,0
2127,36,0,1,2,True,True,False,True,False,1
2128,22,0,2,0,False,True,True,False,True,0
2129,27,0,2,2,True,False,False,True,True,0
2130,35,0,4,4,True,False,False,True,False,0
2131,36,1,1,2,True,False,False,True,True,0
2132,72,1,2,13,True,False,False,True,True,1
2133,68,0,3,1,True,False,False,True,False,0
2134,65,1,1,42,True,False,False,True,True,1
2135,42,1,1,3,False,False,False,True,False,0
2136,35,1,4,0,True,False,False,True,True,1
2137,51,1,3,2,True,False,False,True,False,1
2138,41,1,10,0,True,False,False,True,True,0
2139,28,1,0,57,True,False,False,True,True,0
2140,43,0,2,109,True,False,False,True,True,1
2141,28,1,12,3,True,True,False,True,True,1
2142,74,0,6,222,True,False,False,True,False,1
2143,24,1,9,0,True,False,False,True,True,0
2144,30,1,2,-1,True,False,False,True,True,1
2145,27,1,13,1,True,False,False,True,False,1
2146,65,0,0,2,True,True,False,True,True,1
2147,25,1,1,123,True,False,False,True,False,0
2148,24,1,2,28,True,False,False,True,True,1
2149,23,0,7,45,True,False,False,True,True,0
2150,24,0,2,-2,True,True,False,True,False,1
2151,43,1,8,0,False,False,False,True,True,1
2152,39,0,0,2,True,False,False,True,False,1
2153,70,0,2,56,True,True,True,False,False,1
2154,43,0,6,1,True,False,True,True,True,0
2155,74,0,0,2,True,False,False,True,False,1
2156,29,0,1,1,False,True,False,False,False,1
2157,19,1,3,-2,True,False,False,True,True,1
2158,43,1,3,0,True,False,False,True,True,0
2159,25,0,0,3,False,True,True,True,True,0
2160,36,0,2,3,False,True,False,True,False,1
2161,24,0,0,16,False,False,True,False,False,0
2162,43,0,0,0,True,True,False,True,False,0
2163,27,0,0,3,False,True,True,False,False,0
2164,52,1,1,28,True,False,False,True,True,0
2165,28,0,0,-1,False,True,False,True,False,0
2166,27,1,0,52,True,False,False,True,False,1
2167,31,1,6,-1,True,False,False,True,False,1
2168,54,1,8,-1,True,False,False,False,True,1
2169,61,1,2,17,False,False,False,True,False,1
2170,26,1,0,4,True,False,False,True,True,1
2171,28,1,2,2,False,True,True,False,False,0
2172,59,0,0,3,True,False,True,False,False,1
2173,32,0,12,0,False,True,False,True,False,1
2174,23,0,3,1,True,False,True,False,True,1
2175,59,0,1,1,False,False,True,False,True,0
2176,58,0,0,-1,False,False,False,True,False,1
2177,43,0,0,3,False,True,True,False,True,0
2178,25,0,0,-2,False,True,False,True,False,0
2179,50,0,0,1,True,False,False,True,False,1
2180,45,1,9,13,True,False,True,True,True,1
2181,26,0,0,4,False,True,False,False,False,0
2182,27,0,0,-2,False,True,False,True,False,0
2183,19,1,10,8,True,True,False,True,False,1
2184,26,1,3,4,True,False,False,True,True,0
2185,26,0,1,1,False,True,True,True,False,1
2186,44,0,0,1,True,True,True,False,True,1
2187,24,1,0,7,True,False,False,True,True,0
2188,30,0,2,3,False,True,False,True,False,1
2189,47,1,3,-1,True,False,False,True,False,0
2190,24,0,19,12,False,False,False,True,False,0
2191,24,0,0,2,False,True,True,False,False,1
2192,17,1,0,-2,True,False,False,True,True,0
2193,26,0,12,1,False,True,True,False,False,0
2194,25,0,12,3,False,False,True,False,False,0
2195,49,0,10,3,False,True,False,True,False,0
2196,43,1,2,337,True,False,False,True,False,1
2197,58,0,0,1,False,True,False,True,False,1
2198,18,1,2,10,True,False,False,True,False,1
2199,42,0,0,0,False,True,False,True,True,0
2200,32,0,2,2,True,False,False,True,False,0
2201,48,0,2,336,True,True,False,True,False,0
2202,28,0,8,3,False,False,True,True,True,1
2203,27,1,2,2,True,False,False,True,True,0
2204,28,0,3,0,True,False,False,True,False,1
2205,60,0,0,4,True,False,False,True,True,0
2206,36,0,0,3,False,True,True,True,False,1
2207,37,0,0,1,False,True,True,False,False,1
2208,55,1,0,63,False,True,False,True,True,0
2209,25,0,0,0,False,True,True,False,False,1
2210,34,0,2,0,False,True,False,False,False,0
2211,20,1,0,51,False,True,False,True,True,0
2212,56,0,1,3,True,True,False,True,False,0
2213,27,0,5,2,True,False,False,True,False,0
2214,69,1,2,-2,True,True,False,True,False,0
2215,25,1,3,201,False,False,False,True,False,1
2216,34,0,0,0,True,True,False,True,False,0
2217,30,0,0,2,False,True,True,False,False,1
2218,53,0,4,2,False,True,False,True,False,0
2219,19,1,2,0,False,False,False,True,False,1
2220,55,0,0,-2,True,True,True,False,False,0
2221,23,0,0,0,False,True,False,False,False,1
2222,41,0,0,3,True,False,False,True,False,1
2223,33,0,1,1,True,False,True,False,False,0
2224,34,0,0,-2,False,True,True,False,False,0
2225,40,0,4,68,True,False,False,True,False,1
2226,40,0,0,2,False,True,False,False,False,1
2227,31,0,7,3,False,False,False,True,False,0
2228,41,1,1,1,True,True,False,True,True,0
2229,31,1,14,2,True,False,False,True,False,1
2230,45,0,1,3,False,False,False,True,True,1
2231,36,1,2,3,True,False,False,True,False,0
2232,23,0,5,0,True,False,False,True,True,0
2233,62,1,1,0,False,True,False,True,False,1
2234,32,1,1,6,True,False,False,True,True,0
2235,37,0,4,2,False,False,False,True,False,0
2236,34,1,4,-1,True,False,False,True,True,1
2237,26,0,0,0,False,True,True,False,False,0
2238,35,1,2,54,True,False,False,True,True,0
2239,33,0,0,10,False,True,True,False,False,0
2240,20,1,7,-1,True,False,False,True,False,1
2241,40,0,1,-1,False,True,True,False,False,1
2242,18,1,14,61,True,False,False,True,True,0
2243,38,0,0,1,True,False,False,True,True,1
2244,27,0,2,3,False,True,False,True,False,1
2245,27,0,1,-1,True,False,False,True,True,0
2246,20,0,2,2,False,True,True,False,False,1
2247,24,0,0,11,True,False,False,True,True,0
2248,21,0,0,29,False,True,False,True,False,0
2249,24,0,2,37,True,True,False,True,False,0
2250,28,0,0,-2,True,True,False,False,True,0
2251,34,1,6,0,True,False,False,True,False,1
2252,28,0,19,2,False,True,True,False,False,0
2253,19,1,1,-4,False,False,False,True,False,1
2254,34,1,0,1,False,False,False,True,True,0
2255,26,0,10,187,True,False,False,True,True,0
2256,48,1,0,2,True,True,False,True,True,1
2257,38,1,4,-1,True,False,False,True,True,0
2258,66,0,0,2,False,True,True,True,False,1
2259,40,0,4,18,True,False,False,True,True,0
2260,21,1,2,8,True,False,False,True,True,0
2261,34,0,0,0,True,False,False,True,True,0
2262,26,1,12,1,True,False,False,True,False,0
2263,28,0,2,2,False,True,True,False,False,0
2264,25,1,2,25,True,False,False,True,False,0
2265,52,0,0,11,False,True,False,False,False,1
2266,39,0,0,0,False,True,True,True,False,1
2267,29,0,1,2,True,False,False,False,False,1
2268,35,0,2,1,False,True,True,False,False,1
2269,38,0,0,17,False,True,False,False,False,0
2270,52,0,0,2,False,True,True,False,False,0
2271,24,0,10,2,True,True,False,True,False,0
2272,42,1,5,18,True,False,False,True,False,0
2273,25,0,1,3,False,True,False,True,False,1
2274,48,0,1,34,True,False,True,True,False,0
2275,75,1,3,49,True,False,False,True,False,0
2276,46,1,1,31,False,False,False,True,True,0
2277,20,1,6,2,True,False,False,True,False,0
2278,24,0,3,-1,True,False,False,True,False,1
2279,59,0,2,1,True,False,False,True,True,0
2280,35,1,14,3,False,True,False,True,False,1
2281,26,1,3,2,True,False,False,False,True,0
2282,20,0,4,3,True,False,False,True,True,0
2283,26,1,5,20,True,False,False,True,False,1
2284,31,1,1,0,True,False,False,True,True,0
2285,23,1,0,-1,False,True,False,True,True,0
2286,41,0,4,3,False,True,True,False,True,1
2287,45,1,3,3,False,False,False,True,False,1
2288,44,0,1,1,True,False,False,True,False,0
2289,26,0,1,1,False,True,False,True,True,1
2290,65,1,1,1,True,False,True,False,False,1
2291,35,1,1,0,True,False,False,True,False,0
2292,27,0,8,0,False,False,False,True,False,1
2293,40,1,13,217,True,False,False,True,False,1
2294,44,0,21,0,False,True,False,False,True,1
2295,30,0,1,0,False,True,True,True,False,1
2296,18,1,2,-5,True,False,False,True,True,1
2297,43,0,0,4,True,False,False,True,False,0
2298,29,0,1,1,False,True,True,False,False,0
2299,23,0,10,9,False,True,False,True,False,1
2300,25,0,1,2,False,True,False,True,False,1
2301,25,0,0,2,False,True,False,True,False,1
2302,39,0,0,0,False,True,True,False,False,1
2303,23,0,7,-2,False,True,True,True,False,1
2304,35,0,16,2,True,False,False,True,True,0
2305,41,0,2,-2,False,True,False,True,False,0
2306,28,1,2,3,True,False,False,True,True,0
2307,27,1,4,4,True,False,False,True,False,1
2308,50,0,0,-2,False,True,False,True,True,1
2309,37,1,1,15,True,False,False,True,False,1
2310,29,0,2,197,True,False,False,True,True,0
2311,36,0,1,0,False,True,True,True,False,1
2312,24,1,3,14,True,False,False,True,False,0
2313,73,0,0,0,False,True,False,False,False,0
2314,25,1,3,-1,True,False,False,True,False,0
2315,31,0,1,4,False,True,False,True,False,1
2316,39,0,14,2,True,True,False,True,True,0
2317,24,1,0,5,True,False,False,True,False,0
2318,45,1,1,0,False,True,True,True,True,1
2319,28,0,1,0,False,True,False,True,False,1
2320,56,0,1,2,False,True,False,True,True,0
2321,28,0,0,0,True,False,False,True,True,0
2322,43,1,3,3,True,False,False,True,False,0
2323,73,1,6,2,True,False,False,True,True,0
2324,30,1,1,8,True,False,False,True,True,0
2325,19,0,0,-2,False,True,True,True,False,0
2326,71,1,2,1,True,False,False,True,False,1
2327,57,1,2,108,True,False,False,True,True,1
2328,19,1,7,-6,True,False,False,True,True,0
2329,44,1,0,27,True,False,True,True,False,0
2330,56,0,1,0,True,False,False,True,False,0
2331,52,1,18,0,True,False,False,True,True,0
2332,64,1,3,-2,True,False,False,True,True,1
2333,33,0,0,4,False,True,True,True,False,1
2334,19,1,2,-2,True,False,True,True,False,1
2335,20,0,2,-1,False,True,False,True,False,0
2336,32,0,2,3,True,False,False,True,False,1
2337,43,0,7,56,True,False,False,True,True,1
2338,33,1,2,3,True,False,False,True,False,1
2339,42,0,2,50,True,False,False,True,False,1
2340,24,1,6,3,True,False,False,True,True,1
2341,36,0,4,72,False,False,False,True,True,1
2342,37,1,9,3,True,False,False,True,True,1
2343,23,1,4,0,False,False,False,True,False,1
2344,51,0,1,27,True,False,False,True,True,0
2345,57,0,0,1,False,True,True,False,False,0
2346,25,0,0,1,False,True,False,True,False,0
2347,21,0,4,-1,True,True,False,True,False,0
2348,37,1,4,3,True,False,False,True,False,1
2349,26,0,2,2,True,False,False,True,True,0
2350,30,1,12,-1,False,False,False,True,True,1
2351,24,1,0,4,True,False,False,True,False,1
2352,28,1,0,-2,True,False,False,True,True,1
2353,46,1,2,0,True,False,False,True,True,1
2354,41,0,5,2,True,False,False,True,True,0
2355,20,0,1,0,False,True,True,False,False,0
2356,42,1,1,4,False,False,False,True,False,0
2357,19,0,1,-2,False,True,False,True,False,1
2358,48,1,2,99,True,False,False,True,True,0
2359,35,1,2,26,True,False,False,True,False,1
2360,42,0,0,0,False,True,False,True,False,0
2361,53,0,0,-1,False,True,False,True,True,0
2362,65,1,14,2,True,False,False,True,True,0
2363,26,0,0,-1,True,False,True,False,False,1
2364,84,1,3,1,True,False,False,True,True,0
2365,20,1,17,0,True,False,True,True,True,1
2366,26,1,3,-1,True,False,False,True,True,0
2367,25,1,4,39,True,False,False,True,True,1
2368,30,1,2,0,True,False,False,True,True,0
2369,34,0,3,0,False,False,True,False,True,1
2370,36,0,0,2,True,False,False,True,True,1
2371,37,0,0,2,True,False,False,True,True,1
2372,21,1,4,-1,True,False,True,False,False,1
2373,19,1,3,63,True,False,False,True,True,0
2374,28,0,1,0,False,True,False,False,True,0
2375,31,0,4,-1,True,False,False,True,False,0
2376,28,1,2,0,True,False,False,True,True,1
2377,33,1,2,3,False,True,False,True,True,1
2378,23,1,3,2,True,False,False,True,True,0
2379,41,1,2,3,True,False,False,True,False,0
